date,annee_deb_couv,mois_deb_couv,annee_fin_couv,mois_fin_couv,AGRUMES,ALCOOL_DE_BOUCHE,APPAREILS_DE_RECEPTION_ENREGISTREMENT_ET_REPRODUCTION,APPAREILS_ET_ARTICLES_POUR_SOINS_CORPORELS,APPAREILS_ET_MATERIEL_THERAPEUTIQUES,ARTICLES_DE_BIJOUTERIE_ET_D'HORLOGERIE,ASSURANCE_TRANSPORT,AUTOMOBILE,AUTRES_ARTICLES_VESTIMENTAIRES_ET_ACCESSOIRES_D'HABILLEMENT,AUTRES_CONSERVES_DE_POISSONS,AUTRES_EFFETS_PERSONNELS,AUTRES_FRUITS_FRAIS,AUTRES_MATIERES_GRASSES,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE,AUTRES_SERVICES_N.C.A.,AUTRES_SERVICES_RELATIFS_AUX_VEHICULES_PERSONNELS,BEURRE_MARGARINE,BIENS_ET_SERVICES_DIVERS,BIERE,BOEUF,BOISSONS_ALCOOLISEES_TABAC_ET_STUPEFIANTS,BOISSONS_NON_ALCOOLISEES_ARTISANALES,BOISSONS_NON_ALCOOLISEES_INDUSTRIELLES,CAFE_THE_CACAO_ET_AUTRES_VEGETAUX_POUR_TISANES,CANTINES,CARBURANTS_ET_LUBRIFIANTS,CEREALES_NON_TRANSFORMEES,CHARCUTERIE_ET_CONSERVES_AUTRES_VIANDES_ET_PREPARATIONS_A_BASE_DE_VIANDE,COMBUSTIBLES_LIQUIDES,COMBUSTIBLES_SOLIDES_ET_AUTRES,COMMUNICATION,COMMUNICATION_TELEPHONIQUE,CONFECTION_ET_REPARATIONS_VETEMENTS_ENFANTS,CONFECTION_ET_REPARATIONS_VETEMENTS_FEMMES,CONFECTION_ET_REPARATIONS_VETEMENTS_HOMMES,CONFITURE_MIEL_CHOCOLAT_ET_CONFISERIE,CYCLE_MOTOCYCLE_ET_VEHICULE_A_TRACTION_ANIMALE,ENSEIGNEMENT,ENSEIGNEMENT_NON_DEFINI_PAR_NIVEAU,ENSEIGNEMENT_POST_SECONDAIRE_NON_SUPERIEUR,ENSEIGNEMENT_PRE_ELEMENTAIRE_ET_PRIMAIRE,ENSEIGNEMENT_SECONDAIRE,ENSEIGNEMENT_SUPERIEUR,ENTRETIEN_ET_REPARATIONS_DE_VEHICULES_PARTICULIERS,EQUIPEMENT_PHOTOGRAPHIQUE_CINEMATOGRAPHIQUE_OPTIQUE_AUTRE_BIEN_DURABLE_A_FONCTION_RECREATIVE_ET_CULTURELLE,FARINES_SEMOULES_ET_GRUAUX,FORFAIT_ET_CIRCUITS_TOURISTIQUES_COMPOSITES,FRAIS_DE_CONNEXION_INTERNET_ET_ASSIMILES,FRUITS_SECS_ET_NOIX,HOTELS_ET_AUTRES_SERVICES_D'HEBERGEMENT,HUILES,IHPC,Inflation,InflationGliss,JEUX_DE_HASARD,JEUX_ET_JOUETS_PASSE_TEMPS_ET_ARTICLES_DE_SPORT_MATERIEL_C,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES,LAIT,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE,LEGUMES_FRAIS_EN_FEUILLES,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE,LEGUMES_SECS_ET_OLEAGINEUX,LIVRES_SCOLAIRES_ET_AUTRES_LIVRES,LOISIRS_ET_CULTURE,LOYERS_EFFECTIFS_DES_LOCATAIRES_ET_SOUS_LOCATAIRES,MATERIEL_DE_TELEPHONIE_ET_DE_TELECOPIE,MATERIEL_DE_TRAITEMENT_DE_L'INFORMATION_ET_SUPPORTS_D'ENREGISTREMENT_DE_L'IMAGE_ET_DU_SON,MEDICAMENTS_MODERNES,MEDICAMENTS_TRADITIONNELS,MOUTON_CHEVRE,NETTOYAGE_ET_BLANCHISSAGE_DES_VETEMENTS,OEUFS,OUTILLAGE_MATERIEL_ET_ACCESSOIRES_DIVERS,PAINS,PAPETERIE_ET_IMPRIMES_DIVERS,PATES_ALIMENTAIRES,PATISSERIES_GATEAUX_BISCUITS_VIENOISERIES,PIECES_DETACHEES_ET_ACCESSOIRES,POISSONS_ET_AUTRES_PRODUITS_SECHES_OU_FUMES,POISSONS_FRAIS,PORC,PRODUITS_ALIMENTAIRES_ET_BOISSONS_NON_ALCOOLISEES,PRODUITS_LAITIERS,PRODUITS_MEDICAUX_DIVERS,PRODUITS_POUR_JARDINS_PLANTES_ET_FLEURS_ANIMAUX_DE_COMPAGNIE_ET_ARTICLES_CONNEXES_ET_AUTRES_SERVICES_POUR_ANIMAUX_DE_COMPAGNIE,PRODUITS_POUR_L'ENTRETIEN_ET_REPARATION_COURANTE,PRODUITS_POUR_SOINS_CORPORELS,PROTECTION_SOCIALE_ET_AUTRES_ASSURANCES,REPARATION_ET_LOCATION_D'ARTICLES_CHAUSSANTS,RESTAURANTS_CAFES_ET_ETABLISSEMENTS_SIMILAIRES,RESTAURANTS_ET_HOTELS,SALONS_DE_COIFFURE_ET_INSTITUTS_DE_SOINS_ET_DE_BEAUTE,SANTE,SEL_EPICES_SAUCES_ET_PRODUITS_ALIMENTAIRES_N.D.A,SERVICES_CULTURELS_RECREATIFS_ET_SPORTIFS,SERVICES_D'ENTRETIEN_ET_DE_REPARATIONS_COURANTES,SERVICES_DES_AUXILIAIRES_MEDICAUX,SERVICES_DE_LABORATOIRES_ET_DE_RADIOLOGIE,SERVICES_DOMESTIQUES,SERVICES_FINANCIERS,SERVICES_HOSPITALIERS,SERVICES_MEDICAUX_ET_DENTAIRES,SERVICES_POSTAUX,SERVICES_POUR_L'HABITATION_SAUF_SERVICES_DOMESTIQUES,SOUS_VETEMENTS_FEMMES,SOUS_VETEMENTS_HOMMES,SUCRE,TABAC_ET_STUPEFIANTS,TENUES_SCOLAIRES,TISSUS_D'HABILLEMENT,TRANSPORTS,TRANSPORT_AERIEN_DE_PASSAGERS,TRANSPORT_ROUTIER_DE_PASSAGERS,TUBERCULES_ET_PLANTAIN,VETEMENTS_DE_DESSUS_FEMMES,VETEMENTS_DE_DESSUS_HOMMES,VETEMENTS_ENFANTS_(3_A_13_ANS)_ET_NOURRISSONS_(0_A_2_ANS),VIN_ET_BOISSONS_FERMENTEES,VOLAILLE
2018-08-01,2019.0,0.6666666666666666,2019.0,0.6666666666666666,98.74778223732802,100.34530685424156,96.93658977802156,102.41653943223159,99.61524156490677,97.8800274152893,100.06993593246878,99.29196318955498,95.79357985872052,100.99372767896895,103.92961006857249,108.9689000924904,97.34563096277503,107.50755456778255,114.0118583658615,105.35988592148993,104.15164224286141,104.99932526358288,99.34042910777087,101.21936685281422,106.40717626469767,102.8352560235903,100.3817670411864,107.51481875096776,98.9107666813178,102.4655128205128,88.48820898613722,101.40424974986425,102.88938078539573,79.99259365994236,102.45660147309331,94.33807675165016,91.96938284103004,104.3221912570064,104.4310181737035,102.43337766801055,111.60746781799223,102.420868628225,103.17135630082628,106.67158704760152,104.1770022883295,107.1710348544736,105.15563312963178,98.71328762706948,109.3218485574456,99.89479674796748,98.00641442534362,121.11278115808057,96.84933987326255,96.54401759326501,101.14024224163197,108.70795799674573,84.43074117647058,0.7920678306400714,-0.09813693722311144,99.11472349526429,101.17057391587117,113.7595756636311,100.17927686866352,99.03618947677293,101.96581802929641,121.57925333644513,102.87882577071773,101.8769029836325,102.64085533848339,106.63083927636542,99.75682822127541,97.98433237557636,101.06810174556348,143.95855334087736,101.6295213223732,104.12033283386396,99.84205166679563,101.56380628194353,93.66288843100052,100.62979901604605,109.90097944224449,114.33939700664703,100.83900194477776,109.07788117012463,105.63754168922382,103.31087928874246,109.9032810961997,107.23164809646534,105.28454156360607,103.39396875305464,104.05514898542901,103.3919933148584,106.7442888243832,108.9661463278273,101.04040086949593,102.448932991977,103.9177348706533,103.39396875305464,109.50706796264714,100.28963161064925,100.23906485773294,102.13253781758642,103.4635970502855,111.30642750950682,96.06823442501846,101.1673968741993,101.91979668173613,103.3488743781095,104.0223539691082,102.52658318240248,101.73878596386537,109.02395179364359,99.40955567621535,99.71085090644782,101.641982738944,98.0943535921071,92.66677754619388,99.45813642871798,112.03806902489761,100.70868562603404,102.25810964721744,101.62471685729635,107.81299447410908,116.00060217535759
2018-09-01,2019.0,0.75,2019.0,0.75,85.74014575237798,100.34530685424156,97.2034562429028,102.41653943223159,99.8803290022611,97.8800274152893,100.26382307776251,99.75998844487428,97.55998377043845,101.25830952329144,103.92961006857249,111.97520784059456,102.2096250883497,107.07743154417906,119.2292794191918,104.83578158216304,105.15835229471699,104.65535814476293,99.60139345744103,101.37385556594671,107.19791735249056,102.73815002167944,99.08959012302734,108.57834456832728,99.08997869949712,102.4655128205128,92.87337115620151,101.7507186971331,108.96350637241866,79.99259365994236,98.37876770732022,94.33807675165016,92.44005747058736,104.25278468033207,104.4457768134019,102.43337766801055,107.91787694691922,102.92520164597099,103.54707136383001,110.5418023928985,104.1770022883295,107.1710348544736,105.57621625583074,99.24561115003813,109.09668842284628,99.84678281068528,102.88991189624996,119.96726044205401,96.34054281054118,103.31319067268672,101.14024224163197,108.18120148855739,84.50061764705882,0.7299433357169204,-0.05366948976520682,99.11472349526429,101.43810817869146,113.7595756636311,98.3494357596814,99.36519378469644,96.8999461183945,125.10174935195518,101.72941755158674,101.73174056021577,102.64085533848339,106.48769316063878,99.75682822127541,97.98433237557636,102.5322519593619,149.34879594856224,103.33678750981944,104.12033283386396,100.22416312936097,101.5680271189134,94.17171836880722,101.00175741808287,110.32538593215568,113.06205783039053,100.85996226498023,113.930797980685,101.95741437859628,103.88459109006304,105.98424936718794,107.68247856466262,104.81459593871375,103.81130061482278,104.05514898542901,104.31601392290257,106.60691084888373,108.9661463278273,101.04345456183195,102.448932991977,105.79322724458693,103.81130061482278,104.290483838401,100.28963161064925,100.23906485773294,102.74754712481251,103.4635970502855,112.65296136927762,96.06823442501846,101.1673968741993,102.47786475963628,103.3488743781095,116.16914913036065,103.5684191450324,102.14851702252763,109.07520362072954,102.5250239133578,99.31310906307787,102.26349719845358,98.28538446570418,81.89057888816357,99.62549104927763,107.31024571245003,101.49663177686189,102.24951241479788,101.61483745123323,107.81934409720408,106.21719790828746
2018-10-01,2019.0,0.8333333333333333,2019.0,0.8333333333333333,83.26099166283534,100.34158818372512,97.2034562429028,102.41653943223159,99.8803290022611,97.8800274152893,100.26382307776251,99.78412783659599,97.81460954629378,101.25830952329144,103.80760244392356,103.5609748057093,104.2888689861621,114.56431425475178,116.48921314237481,106.4517699617545,105.12004197561896,104.34873360780911,99.9493459236679,101.37385556594671,107.73160015623051,102.54393801785774,100.36080958421898,108.69786784286185,98.34946509320149,102.4655128205128,88.48820898613722,102.24937695380035,104.86578593255376,79.99259365994236,108.97270988330617,94.21866146462277,92.44005747058736,104.04456495030877,104.4457768134019,103.03719403822578,107.47881395576758,102.92520164597099,103.62221437643075,110.5418023928985,104.1770022883295,107.4478422565577,105.57621625583074,99.24561115003813,109.48615460161263,99.84678281068528,95.07785714611474,119.96726044205401,96.00373348733126,98.06002474114598,101.14024224163197,108.03211823518704,84.6403705882353,0.705418558143571,-0.08960566605593817,99.11472349526429,101.94945841506613,113.7595756636311,103.21013744889548,99.36519378469644,101.02307429202895,112.8945393256411,103.86570078144929,101.50708192057476,102.64085533848339,106.62594405853827,99.75682822127541,97.96654784819769,102.53597796994067,151.59515949277275,102.5287538910799,104.12033283386396,100.49575121837312,101.44466019975842,108.01382433703058,101.35811798666113,109.84303555237341,110.95236786245437,101.0842376911466,110.03581537426814,104.36232468443609,101.9949622190115,105.72866034138282,108.37704662117254,104.81459593871375,103.81130061482278,104.05514898542901,104.41791641980649,107.45480982988698,108.9669565217392,101.20534898547388,102.61390711917825,106.79589432142072,103.81130061482278,106.23788105785955,100.28963161064925,100.23906485773294,102.74754712481251,103.4635970502855,112.65296136927762,96.06823442501846,101.1673968741993,102.47786475963628,103.3488743781095,116.16914913036065,103.87790182125987,102.14851702252763,109.07520362072954,101.56985798617674,99.31310906307787,101.69898631099124,98.28538446570418,91.9945521511178,99.62549104927763,107.14814149283279,101.46869789994291,102.24951241479788,101.59459857961865,107.81299447410908,109.3572065096835
2018-11-01,2019.0,0.9166666666666666,2019.0,0.9166666666666666,84.68051104719626,100.37832839328811,97.22415269145891,101.32275649523643,99.85127832419488,98.238103966776,100.29553979611644,99.90715290542843,97.93059003287652,100.89075966805292,103.7926472378361,108.24953777294725,113.87397634620505,118.45139298941959,109.82487036739427,107.26937273110454,105.20092734745054,103.6379441776503,100.55826273956491,101.4198302241094,108.00381865145064,102.54393801785774,106.70152073232913,106.45438333274018,100.68493389358889,102.4655128205128,90.6393116612973,101.52677658770206,104.04949121660364,85.04131891467804,105.70888371721553,94.45749203867756,92.44005747058736,104.91769257122426,104.7827779821672,103.82299551829281,107.51606025781541,103.80914332651841,103.62221437643075,110.5418023928985,104.1920823798627,108.3401095939633,105.64920431148425,99.8188023555392,109.83194941480347,98.09981416957028,96.20879552589332,99.96230321035385,96.00373348733126,97.59863126135615,101.39341060504331,104.68276499142493,84.68029999999999,0.694527962389731,-0.17968294088059178,99.11472349526429,101.65557273086671,113.7595756636311,101.37233259280511,101.81887625131479,108.93100858994444,126.20502226773682,105.6551725259751,101.9486188792153,102.26245587179774,106.80883547901792,101.74423924164313,98.18276121418481,103.52300952223148,144.96810891778142,103.51506780446786,104.2219390243902,100.4345413513542,101.28138045381806,85.49773441218296,102.71444502887528,108.20865944219399,106.64678723572337,101.84234215290971,106.43881684605435,105.87551652304307,107.20473310633152,106.23983839299305,104.62377458883402,105.15053529039552,105.06329620012718,104.0878248016924,102.81135279594332,106.60691084888373,108.9661463278273,101.1883820724368,102.61390711917825,108.41591555035866,105.06329620012718,102.30643574117576,100.4709449216776,99.81667458432304,102.84318254340033,103.4784448589415,112.94888181190066,96.06823442501846,101.29203951838629,102.60873526979091,103.3488743781095,108.42758354568767,103.73586313030468,102.22338362567609,108.1311077844311,103.8296589772052,99.3482943916284,102.33485057000365,98.66744621289837,94.04980603399858,100.05845364827381,104.93589768497517,101.76530435157737,103.91488678875935,101.78902267243411,108.7119650410077,106.9830654643804
2018-12-01,2019.0,1.0,2019.0,1.0,105.2319564230595,100.3894844048377,96.76825581395349,101.36948029697318,99.9969766606822,102.9143403441683,100.10165265082271,99.6827021590452,96.96899385923476,100.4369436997319,104.5342608006342,101.68114895209581,106.2502127200086,108.5381235266384,112.0034264705882,107.32275372862858,104.159705882353,104.4603480040942,103.68983493560673,101.6826712723086,109.8150334322278,102.73815002167944,102.4122972972973,104.5248993529835,100.3920665901263,102.4655128205128,89.8299762918734,100.4096898990079,101.4823646209386,79.99259365994236,103.0916665313743,95.05456847381458,93.70817034830807,106.0108461538462,107.3250558695938,104.3884743411928,107.58450596658712,104.1667870036101,103.77250040163224,110.5418023928985,104.5199061784897,108.3401095939633,105.26566553582119,99.8188023555392,109.76388736414529,98.09981416957028,88.72729078014186,107.2849350649351,96.00373348733126,96.08262411347516,103.7105560827481,98.5512600634301,84.85,0.640215894841669,-10.241927630193732,99.11472349526429,105.5201564129301,113.7595756636311,102.32252778301,101.0373506800709,115.2829122679287,127.6545491470349,108.2523281027104,102.4722404779686,102.35705573846916,106.9470863769174,101.9258319985763,98.0938385772914,101.9905527848791,123.73043528327962,104.9968596059113,104.2219390243902,101.2839396709324,102.1240668523677,90.5695126835781,102.6235234297109,107.8239773716275,106.95374087591239,101.7689810322011,105.5844821829186,105.7833626422344,104.4855555555555,105.8990530252529,104.2930655737705,105.2878752642706,103.39396875305464,104.2213066574681,102.17388505671971,106.7442888243832,108.9669565217392,102.8082864572915,102.86136830998012,110.286508234491,103.39396875305464,104.7483501870065,100.4709449216776,99.81667458432304,102.20118130964138,103.4784448589415,114.78116809116808,96.06823442501846,101.1673968741993,102.05426763110309,103.3488743781095,115.6934285714286,103.0076509917539,102.34243571762508,108.1311077844311,100.3563048411498,98.1811502938707,104.4150282087447,98.76296164969692,92.58417246175244,100.1798706524299,108.9849368449342,101.6845692184582,104.1323095742945,104.9943398717465,109.21322242990651,114.9273578240904
2019-01-01,2019.0,1.0,2019.0,1.0,105.2319564230595,100.3894844048377,96.76825581395347,101.3694802969732,99.9969766606822,102.9143403441683,100.1016526508227,99.6827021590452,96.96899385923476,100.4369436997319,104.5342608006342,101.6811489520958,106.2502127200086,108.5381235266384,112.0034264705882,107.3227537286286,104.159705882353,104.4603480040942,103.68983493560673,101.6826712723086,109.8150334322278,102.73815002167944,102.4122972972973,104.5248993529835,100.3920665901263,102.4655128205128,89.8299762918734,100.4096898990079,101.4823646209386,79.99259365994236,103.0916665313743,95.05456847381458,93.70817034830807,106.0108461538462,107.3250558695938,104.3884743411928,107.5845059665871,104.1667870036101,103.77250040163224,110.5418023928985,104.5199061784897,108.3401095939633,105.2656655358212,99.8188023555392,109.7638873641453,98.09981416957028,88.72729078014186,107.2849350649351,96.00373348733126,96.08262411347516,103.7105560827481,98.55126006343012,84.85,0.640215894841669,-10.241927630193732,99.11472349526429,105.5201564129301,113.7595756636311,102.32252778301,101.0373506800709,115.2829122679287,127.6545491470349,108.2523281027104,102.4722404779686,102.35705573846916,106.9470863769174,101.9258319985763,98.0938385772914,101.9905527848791,123.7304352832796,104.9968596059113,104.2219390243902,101.2839396709324,102.1240668523677,90.5695126835781,102.6235234297109,107.8239773716275,106.9537408759124,101.7689810322011,105.5844821829186,105.7833626422344,104.4855555555555,105.8990530252529,104.2930655737705,105.2878752642706,103.39396875305464,104.2213066574681,102.1738850567197,106.7442888243832,108.9669565217392,102.8082864572915,102.86136830998012,110.286508234491,103.39396875305464,104.7483501870065,100.4709449216776,99.81667458432304,102.2011813096414,103.4784448589415,114.7811680911681,96.06823442501846,101.1673968741993,102.0542676311031,103.3488743781095,115.6934285714286,103.0076509917539,102.3424357176251,108.1311077844311,100.3563048411498,98.1811502938707,104.4150282087447,98.76296164969692,92.58417246175244,100.1798706524299,108.9849368449342,101.6845692184582,104.1323095742945,104.9943398717465,109.2132224299065,114.9273578240904
2019-02-01,2019.0,2.0,2019.0,2.0,109.0599228325012,100.4585359643539,97.23683333333332,100.4482238720731,99.57908078994616,102.7777087316762,100.1016526508227,101.1464838406866,96.78898441190366,99.96380697050938,104.280594530321,95.53805389221556,109.0918507720548,103.5336228194248,105.8903235294118,105.4816660603856,102.3890789473684,105.0430603889457,103.93859522121268,101.3258146229131,109.9614152238409,103.00073493279376,105.1917837837838,103.5645075485262,102.0255711825488,102.4655128205128,88.02977169952146,101.1463836987692,100.4897969314079,92.79951008645531,111.9899342479097,95.5934124560696,94.64688053280382,107.2936437246964,106.3442342579203,105.9662760055479,106.1406682577566,104.2284693140794,103.91547119493622,110.5418023928985,104.0042448512586,109.2410797700323,104.8692257034524,100.0893124769967,108.8313590954001,98.09981416957028,103.6134042553192,103.5719480519481,96.0565855771313,95.18468085106382,103.5419776048586,97.06671139302269,84.68,0.6311184021902299,-10.178157250662853,98.43581118240148,104.5019708029197,113.4954214299554,101.0554040308909,100.1156948551153,115.0661922096833,122.1285853545317,104.2875007132668,101.0488946975355,102.10362227207833,107.1535923423423,100.2604253425876,97.83393433652532,101.3830463936968,98.61008751727312,114.3747044334976,103.6534024390244,99.61737659963438,103.6391891055401,97.6038251001335,102.4624526420738,110.7830200174064,105.0617518248175,101.7394706660785,102.0576892575781,105.0715294813063,99.4462643678161,105.44364274701648,103.8541803278689,104.2464270613108,100.84785425694828,105.0586657468092,102.1749357612214,105.8978447024673,108.9669565217392,102.4843676735347,102.55245208706532,111.1579844696647,100.84785425694828,105.2299399732188,100.5391510864073,101.7811401425178,101.1077426785127,100.9528444858941,107.6819373219373,99.45410490027088,100.279868306431,103.194894514768,103.7542599502488,113.5683333333333,101.9115333184756,102.3524777933614,108.7001553143713,103.373154311649,98.71177441925552,104.5780803949225,98.08539727031416,90.3010013908206,99.76425080474208,109.0635393711368,102.3777674046412,103.9011874082531,104.3164258770275,108.4760485981308,112.6554009184034
2019-03-01,2019.0,3.0,2019.0,3.0,114.4138538356786,100.3499936346276,94.8771472868217,100.6412564249,100.3284955116697,103.582017208413,104.8057111517367,97.83254391846587,96.8324752007558,101.0245844504021,104.5534601664685,108.0454827844311,102.8782701652089,111.3999198491278,101.296614379085,106.8730847580939,100.1917182662539,109.0253531218014,104.44186963046025,101.7542832469775,110.9225691892131,103.6531941031941,103.510972972973,104.232016534867,103.8957089552239,104.7548878205128,88.2493023664223,101.1668820690024,110.8382626353791,98.25126801152736,110.433577400763,95.53601255977414,94.6267527095226,105.6061174089069,106.2795990535034,104.7817406380028,107.691723150358,105.9553862815884,103.85176910966166,109.2923620223852,104.5199061784897,108.2788052461373,106.1467411694273,99.93882664703716,108.9529092106707,99.74162601626016,110.8435744680851,103.5719480519481,96.1000996174114,94.82269503546098,105.291744163978,98.02580263478896,84.87,0.6515730790677313,-10.524770643290928,99.13068744271312,104.2570490093848,117.624076729316,100.8081729139197,101.3347604967475,108.7344812522752,108.4537588487873,101.5690727532097,102.8543913368185,102.70800355467496,106.9765297053811,99.41977398113542,97.03061012311902,101.0130367545367,97.70724550898204,106.303275862069,104.1712317073171,101.3726965265082,102.6595233673785,95.87066088117489,104.5837208374875,106.0128894691036,105.8044343065694,102.7775562417292,107.0306568581416,103.0143904241171,102.3235440613027,105.92230513364854,104.0295901639344,104.2455813953488,100.58780293897236,105.4671058985857,102.2104073359705,104.4460014513788,108.9661594202899,103.0043466026539,103.17902910358026,111.4635514975681,100.58780293897236,107.8586092256545,99.6957655381506,102.3480047505938,99.82633432050018,100.6634716717184,104.9120227920228,101.328953459739,100.229715603382,103.6861543098252,104.4438121890547,111.148,102.158678404279,105.3650070126227,108.410370508982,102.3221444780635,99.75306465155332,105.7952990126939,97.94681569668398,94.97759388038943,99.69138238988772,115.1963844844576,102.7132381968525,102.4565193280052,104.6621463598642,111.840953271028,114.8507629812787
2019-04-01,2019.0,4.0,2019.0,4.0,126.3788470267817,100.6524761298536,96.12670155038758,100.5908338092519,99.96299461400358,102.9121988527725,100.1070786106033,101.0809373742792,96.2518091639112,100.4026273458445,103.0214030915577,99.37414670658684,107.6754173415398,110.0137925506836,111.1491779149458,105.3843979628956,102.3065673374613,108.5187512794268,103.96319789588244,101.1815198618308,110.0032241066289,102.36752276340512,109.9382972972973,102.7955715312725,103.3410849598163,102.4655128205128,89.7694301268824,100.1149202928237,116.2311101083032,88.9157060518732,104.2470151798036,96.04494281845942,95.17,90.39167611336032,107.0231339555672,104.2271428571429,105.5606443914081,104.4588158844765,103.7794142595508,110.5418023928985,104.5199061784897,108.3401095939633,105.3086070644582,99.8188023555392,109.5836030299703,96.45256678281068,107.0431300236407,106.86,96.5079008157078,95.31148936170212,104.3026836211805,100.3553500853867,85.22,0.6776988068355347,-10.381798508743543,100.0,105.0557768508863,113.6101743848091,99.4402542851761,100.7635127143702,113.5211976701857,119.244688406638,106.8667417974323,101.8432486930545,102.2274036167093,107.1925426101777,100.0283911728066,97.9912530779754,101.8960739281673,102.6370796867803,105.8061699507389,104.2219390243902,100.7577970749543,102.4759857629217,104.313090787717,102.2309451645065,107.3680156657963,106.6823905109489,102.0532598147331,104.0975823029165,109.7344318013891,99.16523780854872,107.63122680212264,103.8789016393443,104.2572938689218,101.18709361050472,105.344631942049,102.3618804145281,105.4282801161103,108.9669565217392,102.7014877642195,102.80138965914948,111.1254799897602,101.18709361050472,105.1004400424805,100.7496513390601,102.1951543942993,100.5003060217177,100.715176031709,113.2953846153846,99.34557498153164,100.048567255957,101.619294755877,104.4438121890547,111.148,100.2980566079786,101.9984712482468,108.9020340568862,102.5255143721634,99.20780576546322,104.8786544428773,98.7216780238501,98.98,99.76425080474208,122.1362742990236,101.7483248866364,102.8329407926929,104.1436495662015,106.2990953271028,110.1623878488167
2019-05-01,2019.0,5.0,2019.0,5.0,124.5386017222891,101.2443967687279,96.81406065985094,101.8911370341861,100.701018603804,103.5118108829588,100.7786686590891,101.8305663400922,97.44359590067982,101.0816789317584,104.8365712775796,108.5524162761434,104.6997529028021,113.1858526472109,102.2786218812163,106.1611009009864,103.0815654716502,109.9882912197944,103.94623633395445,101.8797033254626,110.7853669056776,101.7440403237462,106.5863555033294,104.9351760419814,104.1926313249805,103.1585162888641,89.90296064489158,102.66611544967,117.989953827238,99.22980985395868,107.9043772939409,96.00103344471972,94.6404969134803,106.1694001760254,106.9478523251849,105.6186635175246,107.9985058605145,103.9047530371998,103.78915496578092,111.2894281095655,105.2268040946727,109.0728446346955,105.9776072350973,100.4939053666395,109.8298448261871,97.21273539923806,111.4964776373043,104.2724346571303,96.75005198197358,95.82844197759272,105.0081123992947,100.2715207503185,85.6,0.6886827367550867,-9.36169706701476,99.78506462035304,104.8037325313707,114.3785523758175,101.9188211723233,101.3243482717541,110.8913731941213,115.8087155656244,102.4803449041052,102.5585397567584,102.0748087176947,107.9722046929421,100.9385151758225,98.65764554147916,102.4263443498345,96.88557258281652,117.6244196949145,104.9268217037823,101.7187886318876,103.1848610427067,96.63084043781404,103.0585050876356,109.066206548017,106.3987673401742,102.4721153112607,109.5049454938276,105.4664515291244,101.4880844392619,110.34038298105094,104.6454845014651,104.9342348050781,99.68131895343912,105.9588609525523,103.0215926093858,106.4492392250899,109.7039311069103,103.9148967481097,102.81814114991045,111.9158255691962,99.68131895343912,106.0050284365444,101.5222436745246,103.176736319093,101.1800182363573,101.3963414734694,114.0616335934597,100.1267413585336,100.9245767761947,102.4518305014662,105.1501954598986,111.8997256038647,101.8357576681535,103.0447167736063,109.0960213522231,102.6896113778714,100.5555760798582,105.98042324019,99.12763965373796,95.6199544187109,100.4389848681558,114.2575751380185,102.1672538918591,103.6969861848829,104.94701949679,108.3640068192695,114.1945491615431
2019-06-01,2019.0,6.0,2019.0,6.0,123.6455333635951,100.6524761298536,96.49646899224804,100.5908338092519,99.96299461400358,102.935,100.1179305301645,101.1292141611908,96.23678790741614,100.4026273458445,103.0214030915577,113.7005239520958,123.9230158730159,122.1545280528053,122.377181372549,105.3940378319389,103.4479953560372,109.9575639713408,104.00046386227592,101.01065054692,113.0493623522119,102.05280242809656,108.8082162162162,102.7955715312725,105.3215384615385,102.4655128205128,90.8104934802652,101.906741891242,123.7876037906137,88.9157060518732,109.211358064778,96.51754450653914,95.7573765202283,105.504024291498,107.0231339555672,104.2271428571429,106.0114988066826,104.4588158844765,103.79027889342288,110.6723079891934,104.5199061784897,108.3401095939633,105.3086070644582,99.8188023555392,109.5836030299703,96.45256678281068,103.5699290780142,95.7939393939394,96.54367285064606,95.18468085106382,104.5617992028848,100.5340424493779,86.02,0.7302595439280594,-9.62706452504324,99.11472349526429,105.0557768508863,113.5269928308467,101.8861009606328,100.7635127143702,124.4611612668365,137.6721051410004,109.8200912981455,101.9204331590739,102.40462253430844,107.2339670075481,100.0283911728066,97.9784487004104,101.7783487699593,111.1435398433901,117.8927709359606,104.3408658536585,100.2998903107861,102.5232281027546,102.5046728971962,102.3947537387836,107.3680156657963,107.0075729927007,102.0532598147331,109.0375463035425,108.4000118220777,104.4150191570881,110.66869380317996,103.6486557377049,104.2572938689218,100.71925466749212,105.4273528803035,102.4298002549936,105.435587808418,108.9661594202899,102.7083367340135,102.82444246766951,111.1254799897602,100.71925466749212,111.0080745255576,102.3565234967155,102.1951543942993,100.5003060217177,100.715176031709,113.9446723646724,99.35653779857178,99.39426236228545,101.6710488245931,106.8802300995025,112.3569047619047,100.2980566079786,101.9984712482468,109.1237930389222,101.3273676248109,98.9010495382032,105.0017729196051,99.05473653975672,102.0422021325916,99.76425080474208,144.8865349816358,101.8424779941318,102.8573185450987,104.244411542814,106.2990953271028,111.5062380784175
