annee_fin_couv,mois_fin_couv,annee_deb_couv,valeur,mois_deb_couv,nom_indicateur
2024,6,2024,192.2946138541575,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2024,7,2024,183.7449596221572,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2024,0,2024,175.5963871367746,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2024,9,2024,163.6063218094273,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2024,10,2024,165.3315035164885,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,1,2023,153.812510136728,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,0,2023,157.1242942008487,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,3,2023,147.9066789250354,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,4,2023,148.1546921263555,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,5,2023,142.4497152286657,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,6,2023,158.1749806694955,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,7,2023,160.7010777934937,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,0,2023,162.6405591702027,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,9,2023,160.8894192481134,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,10,2023,159.9743251033906,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,11,2023,156.5796392090977,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2023,0,2023,148.7953114689431,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,1,2022,167.4556265912306,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,0,2022,162.8036775106082,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,3,2022,166.095020273456,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,4,2022,180.2715841584159,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,5,2022,180.0935454974069,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,6,2022,194.8441970768506,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,7,2022,173.6890627062706,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,0,2022,185.6681565299387,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,9,2022,183.4609410655352,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,10,2022,162.2254785478548,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,11,2022,160.1684016973126,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2022,0,2022,160.4998142385667,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,1,2021,138.2306364922207,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,0,2021,144.7477322017916,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,3,2021,140.1287270155587,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,4,2021,137.2760480905233,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,5,2021,154.8426025459689,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,6,2021,147.2507779349364,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,7,2021,156.532357378595,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,0,2021,143.4201772748704,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,9,2021,151.8693371051391,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,10,2021,153.4431937765205,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,11,2021,148.700934464875,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2021,0,2021,166.0412258368694,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,1,2020,124.4218764733616,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,0,2020,123.6288354549741,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,3,2020,121.1294908062235,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,4,2020,119.8341923620933,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,5,2020,122.3731390853371,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,6,2020,133.8008778877888,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,7,2020,133.0313899104196,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,0,2020,126.8417020273456,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,9,2020,123.1569174917492,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,10,2020,140.5872956152758,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,11,2020,137.4056680810938,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2020,0,2020,149.8425374823197,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,1,2019,108.5381235266384,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,0,2019,103.5336228194248,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,3,2019,111.3999198491278,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,4,2019,110.0137925506836,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,5,2019,113.1858526472109,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,6,2019,122.1545280528053,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,7,2019,119.8097793493635,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,0,2019,116.6784,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,9,2019,117.1191,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,10,2019,121.7714,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,11,2019,120.0494851485149,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2019,0,2019,122.7448363979255,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,1,2018,112.1210174446016,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,0,2018,120.8553616218765,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,3,2018,112.8956944837341,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,4,2018,110.0,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,5,2018,103.734889203206,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,6,2018,108.0431098538425,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,7,2018,105.3550523338048,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,0,2018,103.9290089580387,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,9,2018,103.5132032060349,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,10,2018,110.750874115983,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,11,2018,114.5085657708628,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2018,0,2018,104.9252739273928,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,1,2017,103.2310711928336,1,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,0,2017,118.4479151343706,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,3,2017,114.835687883074,3,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,4,2017,115.402314002829,4,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,5,2017,112.7730070721358,5,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,6,2017,113.285571900047,6,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,7,2017,115.9015341819896,7,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,0,2017,103.947414427157,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,9,2017,119.2893663366337,9,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,10,2017,118.1761206977841,10,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,11,2017,116.9338038661009,11,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2017,0,2017,112.4933663366337,0,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN
2024,1,2024,243.626653526733,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,0,2024,242.1632067050803,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,3,2024,241.5256444340433,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,4,2024,222.4879175969975,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,5,2024,233.1499995671061,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,6,2024,231.2052874822237,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,7,2024,250.0090944572208,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,0,2024,252.6600291954923,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,9,2024,233.4034221994329,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,10,2024,250.1203731734765,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,1,2023,154.8428986928105,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,0,2023,197.3497205882353,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,3,2023,207.3698725490196,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,4,2023,218.1674444444444,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,5,2023,251.9041388888889,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,6,2023,259.3021486928105,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,7,2023,266.9222107843137,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,0,2023,241.2775555555555,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,9,2023,295.7335475768914,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,10,2023,196.5233023201716,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,11,2023,204.3853389651938,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2023,0,2023,219.3172067832318,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,1,2022,218.0412320261437,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,0,2022,182.3562401960784,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,3,2022,182.4520049019608,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,4,2022,157.2371029411765,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,5,2022,173.250455882353,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,6,2022,160.8322924836602,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,7,2022,175.1477238562091,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,0,2022,162.7576045751634,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,9,2022,132.5218986928105,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,10,2022,174.9300588235294,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,11,2022,173.4344215686275,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2022,0,2022,177.0789509803922,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,1,2021,141.5240343137255,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,0,2021,179.2265947712418,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,3,2021,175.104318627451,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,4,2021,167.8945032679739,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,5,2021,186.4429199346405,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,6,2021,141.4357973856209,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,7,2021,122.485660130719,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,0,2021,137.1068218954248,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,9,2021,142.4051895424837,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,10,2021,166.5599117647059,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,11,2021,168.5986666666667,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2021,0,2021,188.7326666666667,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,1,2020,153.8257794117647,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,0,2020,162.3894591503268,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,3,2020,151.1497173202615,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,4,2020,116.4165196078431,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,5,2020,111.3856764705882,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,6,2020,113.218839869281,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,7,2020,117.9378986928105,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,0,2020,119.8267565359477,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,9,2020,127.2680359477124,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,10,2020,124.8263643790849,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,11,2020,137.2718366013072,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2020,0,2020,147.2063235294117,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,1,2019,112.0034264705882,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,0,2019,105.8903235294118,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,3,2019,101.296614379085,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,4,2019,111.1491779149458,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,5,2019,102.2786218812163,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,6,2019,122.377181372549,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,7,2019,109.7299591503268,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,0,2019,119.3844,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,9,2019,119.9559,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,10,2019,139.0667,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,11,2019,144.3293022875817,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2019,0,2019,173.7215915032679,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,1,2018,105.3166486928104,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,0,2018,113.2325767973856,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,3,2018,118.4531192810458,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,4,2018,94.75584640522877,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,5,2018,93.91556699346404,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,6,2018,94.73964379084968,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,7,2018,104.1063071895425,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,0,2018,102.7251993464052,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,9,2018,107.4261192810457,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,10,2018,104.9573071895425,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,11,2018,98.952704248366,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2018,0,2018,100.9155931372549,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,1,2017,107.9291470588235,1,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,0,2017,106.0580081699346,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,3,2017,84.37241013071895,3,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,4,2017,93.80832679738562,4,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,5,2017,103.0266781045752,5,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,6,2017,102.7247581699346,6,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,7,2017,90.82098202614377,7,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,0,2017,119.0208349673202,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,9,2017,93.3964493464052,9,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,10,2017,93.46806862745098,10,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,11,2017,99.91157843137256,11,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2017,0,2017,100.0662908496732,0,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE
2024,1,2024,121.0705777479105,1,AUTRES_SERVICES_N.C.A.
2024,0,2024,121.0656880638562,0,AUTRES_SERVICES_N.C.A.
2024,3,2024,118.981579461068,3,AUTRES_SERVICES_N.C.A.
2024,4,2024,118.6992591014552,4,AUTRES_SERVICES_N.C.A.
2024,5,2024,118.7079285786079,5,AUTRES_SERVICES_N.C.A.
2024,6,2024,118.6021272075437,6,AUTRES_SERVICES_N.C.A.
2024,7,2024,118.7457042158447,7,AUTRES_SERVICES_N.C.A.
2024,0,2024,117.8697675564102,0,AUTRES_SERVICES_N.C.A.
2024,9,2024,117.8697675564102,9,AUTRES_SERVICES_N.C.A.
2024,10,2024,117.871158042358,10,AUTRES_SERVICES_N.C.A.
2023,1,2023,114.136686067661,1,AUTRES_SERVICES_N.C.A.
2023,0,2023,113.682040742088,0,AUTRES_SERVICES_N.C.A.
2023,3,2023,115.090160058203,3,AUTRES_SERVICES_N.C.A.
2023,4,2023,114.753077482721,4,AUTRES_SERVICES_N.C.A.
2023,5,2023,114.7857293561295,5,AUTRES_SERVICES_N.C.A.
2023,6,2023,114.7857293561295,6,AUTRES_SERVICES_N.C.A.
2023,7,2023,114.7857293561295,7,AUTRES_SERVICES_N.C.A.
2023,0,2023,113.6951327755547,0,AUTRES_SERVICES_N.C.A.
2023,9,2023,119.0332552267011,9,AUTRES_SERVICES_N.C.A.
2023,10,2023,119.0332552267011,10,AUTRES_SERVICES_N.C.A.
2023,11,2023,119.1109865871328,11,AUTRES_SERVICES_N.C.A.
2023,0,2023,119.1109865871328,0,AUTRES_SERVICES_N.C.A.
2022,1,2022,111.5371371407785,1,AUTRES_SERVICES_N.C.A.
2022,0,2022,111.5371371407785,0,AUTRES_SERVICES_N.C.A.
2022,3,2022,111.5649872680975,3,AUTRES_SERVICES_N.C.A.
2022,4,2022,109.2969370680247,4,AUTRES_SERVICES_N.C.A.
2022,5,2022,111.910210985813,5,AUTRES_SERVICES_N.C.A.
2022,6,2022,112.0526700618407,6,AUTRES_SERVICES_N.C.A.
2022,7,2022,112.129789014187,7,AUTRES_SERVICES_N.C.A.
2022,0,2022,112.3658312113496,0,AUTRES_SERVICES_N.C.A.
2022,9,2022,112.4265732993816,9,AUTRES_SERVICES_N.C.A.
2022,10,2022,111.9561367770098,10,AUTRES_SERVICES_N.C.A.
2022,11,2022,112.9811276827938,11,AUTRES_SERVICES_N.C.A.
2022,0,2022,112.9570280101855,0,AUTRES_SERVICES_N.C.A.
2021,1,2021,106.4812077118952,1,AUTRES_SERVICES_N.C.A.
2021,0,2021,107.6348235722081,0,AUTRES_SERVICES_N.C.A.
2021,3,2021,108.3899236085849,3,AUTRES_SERVICES_N.C.A.
2021,4,2021,106.9999345216442,4,AUTRES_SERVICES_N.C.A.
2021,5,2021,108.8218697708258,5,AUTRES_SERVICES_N.C.A.
2021,6,2021,109.3858021098581,6,AUTRES_SERVICES_N.C.A.
2021,7,2021,109.4675954892688,7,AUTRES_SERVICES_N.C.A.
2021,0,2021,110.7659330665697,0,AUTRES_SERVICES_N.C.A.
2021,9,2021,110.9589632593671,9,AUTRES_SERVICES_N.C.A.
2021,10,2021,111.3154201527828,10,AUTRES_SERVICES_N.C.A.
2021,11,2021,111.9323717715533,11,AUTRES_SERVICES_N.C.A.
2021,0,2021,111.9371917060749,0,AUTRES_SERVICES_N.C.A.
2020,1,2020,104.7368570389232,1,AUTRES_SERVICES_N.C.A.
2020,0,2020,105.1152746453256,0,AUTRES_SERVICES_N.C.A.
2020,3,2020,105.0903055656602,3,AUTRES_SERVICES_N.C.A.
2020,4,2020,104.8011094943616,4,AUTRES_SERVICES_N.C.A.
2020,5,2020,105.1288650418334,5,AUTRES_SERVICES_N.C.A.
2020,6,2020,105.5647835576573,6,AUTRES_SERVICES_N.C.A.
2020,7,2020,105.5885885776646,7,AUTRES_SERVICES_N.C.A.
2020,0,2020,105.4873517642779,0,AUTRES_SERVICES_N.C.A.
2020,9,2020,105.4391524190615,9,AUTRES_SERVICES_N.C.A.
2020,10,2020,104.5273299381593,10,AUTRES_SERVICES_N.C.A.
2020,11,2020,104.8754456165879,11,AUTRES_SERVICES_N.C.A.
2020,0,2020,108.1175445616588,0,AUTRES_SERVICES_N.C.A.
2019,1,2019,107.3227537286286,1,AUTRES_SERVICES_N.C.A.
2019,0,2019,105.4816660603856,0,AUTRES_SERVICES_N.C.A.
2019,3,2019,106.8730847580939,3,AUTRES_SERVICES_N.C.A.
2019,4,2019,105.3843979628956,4,AUTRES_SERVICES_N.C.A.
2019,5,2019,106.1611009009864,5,AUTRES_SERVICES_N.C.A.
2019,6,2019,105.3940378319389,6,AUTRES_SERVICES_N.C.A.
2019,7,2019,105.5506256820662,7,AUTRES_SERVICES_N.C.A.
2019,0,2019,105.6389,0,AUTRES_SERVICES_N.C.A.
2019,9,2019,105.729,9,AUTRES_SERVICES_N.C.A.
2019,10,2019,105.4744,10,AUTRES_SERVICES_N.C.A.
2019,11,2019,105.4129865405602,11,AUTRES_SERVICES_N.C.A.
2019,0,2019,105.4824263368498,0,AUTRES_SERVICES_N.C.A.
2018,1,2018,104.5345689341579,1,AUTRES_SERVICES_N.C.A.
2018,0,2018,104.6068679519826,0,AUTRES_SERVICES_N.C.A.
2018,3,2018,104.6165078210258,3,AUTRES_SERVICES_N.C.A.
2018,4,2018,104.1923535831211,4,AUTRES_SERVICES_N.C.A.
2018,5,2018,108.0188504910877,5,AUTRES_SERVICES_N.C.A.
2018,6,2018,106.0422735540197,6,AUTRES_SERVICES_N.C.A.
2018,7,2018,106.7700836667879,7,AUTRES_SERVICES_N.C.A.
2018,0,2018,104.6459512550018,0,AUTRES_SERVICES_N.C.A.
2018,9,2018,104.1253983266643,9,AUTRES_SERVICES_N.C.A.
2018,10,2018,105.7304365223718,10,AUTRES_SERVICES_N.C.A.
2018,11,2018,106.5424990905784,11,AUTRES_SERVICES_N.C.A.
2018,0,2018,106.5955183703165,0,AUTRES_SERVICES_N.C.A.
2017,1,2017,101.2982975627501,1,AUTRES_SERVICES_N.C.A.
2017,0,2017,103.8189668970535,0,AUTRES_SERVICES_N.C.A.
2017,3,2017,105.7999236085849,3,AUTRES_SERVICES_N.C.A.
2017,4,2017,102.0853328483085,4,AUTRES_SERVICES_N.C.A.
2017,5,2017,103.032546380502,5,AUTRES_SERVICES_N.C.A.
