annee_deb_couv,mois_deb_couv,annee_fin_couv,mois_fin_couv,valeur
"2024","1","2024","1","100.3395914989001"
"2024","0","2024","0","100.3395914989001"
"2024","3","2024","3","100.3395914989001"
"2024","4","2024","4","100.3395914989001"
"2024","5","2024","5","100.3395914989001"
"2024","6","2024","6","101.0952166994178"
"2024","7","2024","7","101.4411854794873"
"2024","0","2024","0","101.4335228934747"
"2024","9","2024","9","101.4250767912"
"2024","10","2024","10","101.3204690166416"
"2023","1","2023","1","100.7146805481402"
"2023","0","2023","0","100.7146805481402"
"2023","3","2023","3","101.513399181349"
"2023","4","2023","4","100.1936732514682"
"2023","5","2023","5","100.1936732514682"
"2023","6","2023","6","100.1936732514682"
"2023","7","2023","7","100.1936732514682"
"2023","0","2023","0","100.1936732514682"
"2023","9","2023","9","100.6143571558658"
"2023","10","2023","10","100.6143571558658"
"2023","11","2023","11","100.5746849153066"
"2023","0","2023","0","100.3764492864178"
"2022","1","2022","1","102.7350756362342"
"2022","0","2022","0","102.6756522512903"
"2022","3","2022","3","97.304910126357"
"2022","4","2022","4","101.5352891973661"
"2022","5","2022","5","101.4786954974195"
"2022","6","2022","6","101.4786954974195"
"2022","7","2022","7","101.2183644776651"
"2022","0","2022","0","100.8901210179747"
"2022","9","2022","9","100.7542961381029"
"2022","10","2022","10","100.7542961381029"
"2022","11","2022","11","100.4939651183485"
"2022","0","2022","0","100.7146805481402"
"2021","1","2021","1","98.4670991279587"
"2021","0","2021","0","98.54497419469656"
"2021","3","2021","3","98.61102509343299"
"2021","4","2021","4","98.6028812956042"
"2021","5","2021","5","98.61102509343299"
"2021","6","2021","6","97.99985584623599"
"2021","7","2021","7","104.3157127602776"
"2021","0","2021","0","103.4453265705641"
"2021","9","2021","9","103.4453265705641"
"2021","10","2021","10","103.6462342053746"
"2021","11","2021","11","103.7367841252892"
"2021","0","2021","0","103.6434045203773"
"2020","1","2020","1","99.90671471792133"
"2020","0","2020","0","98.32492080441361"
"2020","3","2020","3","98.32492080441361"
"2020","4","2020","4","98.32492080441361"
"2020","5","2020","5","98.33306460224239"
"2020","6","2020","6","98.32492080441361"
"2020","7","2020","7","98.33306460224239"
"2020","0","2020","0","98.5569549741947"
"2020","9","2020","9","98.56509877202349"
"2020","10","2020","10","98.4670991279587"
"2020","11","2020","11","98.4752429257875"
"2020","0","2020","0","98.4752429257875"
"2019","1","2019","1","101.9258319985763"
"2019","0","2019","0","100.2604253425876"
"2019","3","2019","3","99.41977398113542"
"2019","4","2019","4","100.0283911728066"
"2019","5","2019","5","100.9385151758225"
"2019","6","2019","6","100.0283911728066"
"2019","7","2019","7","100.0283911728066"
"2019","0","2019","0","100.5517"
"2019","9","2019","9","100.5517"
"2019","10","2019","10","100.5517"
"2019","11","2019","11","99.94767752269087"
"2019","0","2019","0","99.78503826303613"
"2018","1","2018","1","101.0504573767574"
"2018","0","2018","0","100.7311087382097"
"2018","3","2018","3","100.8188289731269"
"2018","4","2018","4","100.34910126357"
"2018","5","2018","5","100.0591635522335"
"2018","6","2018","6","99.86108560242036"
"2018","7","2018","7","99.41682505783947"
"2018","0","2018","0","99.48604733938424"
"2018","9","2018","9","99.48604733938424"
"2018","10","2018","10","99.48604733938424"
"2018","11","2018","11","101.4680637124043"
"2018","0","2018","0","101.6491635522335"
"2017","1","2017","1","103.6660829329062"
"2017","0","2017","0","101.2380405766151"
"2017","3","2017","3","98.6664335290977"
"2017","4","2017","4","99.40354689446522"
"2017","5","2017","5","100.1097579640505"
"2017","6","2017","6","96.24052856380139"
"2017","7","2017","7","96.31562021712048"
"2017","0","2017","0","98.06256095390638"
"2017","9","2017","9","101.0015180637124"
"2017","10","2017","10","101.1165919202705"
"2017","11","2017","11","100.662589428724"
"2017","0","2017","0","101.0587453283503"
